gene_name	Control_Rep.A	Control_Rep.B	Treat1_Rep.A	Treat1_Rep.B	Treat2_Rep.A	Treat2_Rep.B	Treat3_Rep.A	Treat3_Rep.B
C6_03720W_A	12.55602699	12.9695664	13.36345036	12.73576755	13.1382718	13.14831769	13.18967015	13.26517549
C6_03730C_A	9.675957033	11.27786855	11.40087944	11.183015	11.1792871	11.2467406	10.50084188	10.94690627
C6_03740W_A	6.392317423	6.044394119	8.647458426	9.695228291	9.647458426	9.586839788	9.025139562	9.30833903
C6_03750C_A	11.12734954	10.92777796	14.30470782	14.97795066	14.13225872	14.23354478	14.86698909	14.87507737
C6_03760C_A	14.33880601	14.56283865	12.78299821	12.47065887	12.01367161	12.05188866	13.20028561	13.20120501
C6_03770C_A	9.681238412	9.962896005	10.24079133	11.54399845	11.58072965	11.57978733	12.28598011	12.27117119
C6_03780C_A	9.87036472	9.672425342	9.566054038	10.40726776	11.70130646	11.68167766	11.16050175	11.55650605
C6_03790C_A	7.118941073	9.328674927	5.357552005	4.584962501	5.459431619	5.321928095	4.754887502	4.700439718
C6_03800C_A	9.656424863	9.861086906	10.42836017	10.11113567	10.63934071	10.53915881	10.88569637	10.9708249
C6_03810W_A	8.64385619	8.299208018	8.238404739	8.854868383	9.236014192	9.21916852	8.527477006	8.781359714
C6_03820C_A	10.54882191	10.00702727	9.702172685	9.929258409	10.75321675	10.55842071	11.34983409	11.49135207
C6_03830W_A	10.37395266	10.37612539	10.61378946	10.80815977	11.45069577	11.53186878	11.50332886	11.60084211
C6_03840C_A	10.27029533	10.95346896	9.177419538	8.276124405	10.94909716	11.00140819	11.35645197	11.41151099
C6_03850C_A	9.17990909	9.292321633	8.285402219	8.290018847	7.033423002	7.475733431	6.977279923	6.599912842
C6_03860C_A	5.832890014	5.459431619	5.930737338	6.044394119	7	6.906890596	6.491853096	6.169925001
C6_03880W_A	7.936637939	7.303780748	6.321928095	6.50779464	8.741466986	8.761551232	9.459431619	9.569855608
C6_03890C_A	10.45121111	10.30149619	10.60455323	10.39767463	10.72195361	10.79603961	11.14082977	10.97441459
C6_03900W_A	11.35314683	11.10656294	11.53478921	11.37232095	11.92035286	12.02306125	12.29375901	12.19444908
C6_03910C_A	8.375039431	8.038918989	8.326429487	8.214319121	8.882643049	8.909893084	9.56414949	9.463524373
C6_03920W_A	11.66666784	11.27437815	11.52503135	11.71896091	11.86766485	11.86108691	13.27000325	13.0869655
C6_03930W_A	9.985841937	9.317412614	10.40301202	10.79522797	11.90576305	12.01087772	12.19136771	12.01611184
C6_03940C_A	11.82217246	11.96253456	11.93626986	11.90651484	11.62525222	11.7026056	11.97978243	11.81938079
C6_03950C_A	9.294620749	9.707359132	9.689997971	10.73047014	10.3376219	10.46352437	10.90538701	10.509775
C6_03960W_A	12.23691111	11.891404	11.4046094	11.91064273	12.59688857	12.70303839	13.0261776	13.07179752
C6_03990C_A	6.554588852	7.033423002	7.417852515	7.169925001	7.375039431	7.569855608	8.204571144	8.214319121
C6_04030W_A	10.09803208	10.04165915	10.02513956	9.724513853	10.64205169	10.57080444	10.79360331	10.90237511
C6_04040C_A	12.3379006	11.8917837	11.73047014	12.20792945	12.27699674	12.39070637	13.08563843	12.96416034
C6_04050W_A	7.139551352	8.189824559	8.997179481	9.076815597	8.906890596	9.177419538	8.519636253	8.781359714
C6_04060W_A	9.079484784	9.810571635	10.45018025	10.22641219	10.46454575	10.30833903	10.03066714	10.22400167
C6_04070C_A	3.807354922	4.459431619	5.169925001	5.95419631	7.022367813	6.554588852	4.95419631	5.285402219
C6_04080W_A	12.5028318	12.21280033	12.48381578	12.05120894	12.76963126	12.79136641	12.91438513	12.97531062
C6_04100W_A	11.64925618	11.86882255	11.85681455	11.37721053	11.02583167	11.08812569	11.55074679	11.60686784
C6_04110W_A	10.08214904	9.62935662	9.501837185	9.842350343	10.63571812	10.52160044	11.15355203	11.15545073
C6_04120C_A	8.991521846	9.294620749	9.296916207	9.33315535	10.20823436	10.2227949	10.31288296	10.40087944
C6_04130C_A	10.72280753	9.992938336	10.38909352	10.44501485	10.98441846	11.07614753	11.55842071	11.50531536
C6_04140C_A	9.453270634	9.098032083	10.05392588	10.64745843	9.799281622	9.659995892	11.26502894	10.85252951
C6_04150W_A	1	0	1	2.584962501	3.169925001	3.169925001	2	1
C6_04160C_A	9.714245518	10.83683936	11.60686784	10.39874369	10.64385619	10.58120058	9.927777962	10.16113188
C6_04170C_A	9.375039431	9.105908509	8.857980995	9.13442632	10.09671515	10.01262454	9.891783703	10.50878516
C6_04180W_A	9.794415866	10.509775	10.88798213	11.1401907	11.47725232	11.37937837	10.60084211	10.9505559
C6_04190C_A	6.06608919	6.189824559	7.076815597	7.199672345	7.74819285	7.851749041	7.375039431	7.584962501
C6_04200C_A	8.082149041	6.857980995	4.523561956	4.857980995	6.741466986	6.781359714	6.599912842	6.584962501
C6_04210C_A	10.19844504	10.25266543	10.51766939	8.618385502	10.53040634	10.52552081	10.39124359	10.71596199
C6_04220C_A	11.68956125	11.41837972	9.987264012	9.840777924	12.14497682	12.13795173	11.56557814	11.72877085
C6_04230W_A	4.459431619	5.584962501	4.64385619	6.108524457	7.22881869	7.022367813	5.64385619	5.044394119
C6_04240W_A	6.044394119	6.794415866	7.515699838	6.266786541	7.851749041	7.741466986	7.312882955	7.499845887
C6_04250W_A	12.80916521	12.53770375	12.34040649	12.31628153	11.11243951	11.17305246	12.33901487	12.04678297
C6_04260C_A	8.103287808	8.243173983	8.375039431	7.787902559	8.689997971	8.784634846	8.321928095	8.344295908
C6_04270W_A	11.64565843	11.86108691	12.53649007	13.21841188	13.81448233	13.90595104	12.94178124	13.03497087
C6_04280W_A	11.41256985	10.96289601	11.509775	11.43931146	11.33315535	11.37449615	12.80634823	12.63413037
C6_04290W_A	10.63934071	10.6794801	11.91923579	11.97584797	12.01227534	12.0454184	12.29777606	12.13795173
C6_04300W_A	8.573647187	7.918863237	8.224001674	8.033423002	9.529430554	9.554588852	8.97441459	9.310612782
C6_04310W_A	8.139551352	8.011227255	5.754887502	5.857980995	8.392317423	8.30833903	8.434628228	9.041659152
C6_04320C_A	5.247927513	5.321928095	6.62935662	5.64385619	7.339850003	7.400879436	7.366322214	7.357552005
C6_04330W_A	6.64385619	8.475733431	10.027906	8.682994584	9.952741247	9.896332404	8.588714636	8.731319031
C6_04340W_A	8.977279923	9.019590728	8.724513853	8.721099189	9.914385132	9.661778098	9.83447105	10.54592977
C6_04350C_A	10.08746284	10.49884921	10.94251451	11.16741815	10.74315139	10.97871046	11.6891244	11.06608919
C6_04360C_A	10.91214086	10.8864587	11.33091688	11.13891172	11.05866825	11.09011242	11.85369942	11.70390357
C6_04370W_A	8.614709844	8.54689446	8.864186145	8.962896005	9.820178962	9.691743519	9.339850003	9.691743519
C6_04380W_A	11.13121391	9.625708843	9.859534786	10.203348	10.41151099	10.72109919	10.44501485	10.32305476
C6_04400W_A	6.977279923	5.882643049	5.321928095	5.857980995	7.599912842	7.741466986	7.118941073	7.17990909
C6_04410C_A	9.920352855	8.900866808	8.471675214	8.475733431	10.32305476	10.47370575	10.05799172	9.784634846
C6_04420W_A	9.342074668	8.948367232	9.491853096	9.095397023	10.16490693	10.26795708	12.11731843	11.57459353
C6_04430W_A	7.74819285	6.087462841	6.87036472	7.409390936	8.523561956	8.515699838	7.62935662	7.426264755
C6_04440C_A	9.674192268	9.310612782	9.162391329	9.154818109	9.837627933	9.900866808	9.773139207	9.663558104
C6_04450W_A	9.77478706	10.13057056	9.992938336	9.310612782	9.493855449	9.550746785	8.791162889	8.960001932
C6_04470C_A	10.87421293	10.19844504	10.76155123	11.36741475	12.54520583	12.64610864	11.91550596	11.79400965
C6_04480C_A	11.88111396	10.75655632	10.9822806	10.68299458	10.62662165	10.66799854	11.45224124	11.29462075
C6_04490W_A	7.700439718	6.845490051	7.011227255	7.930737338	8.475733431	8.62935662	8.330916878	8.430452552
C6_04500C_A	10.56033283	10.40087944	10.99717948	11.40354468	11.83683936	11.89292222	11.52503135	11.3376219
C6_04510C_A	9.54303182	9.487840034	10.17242751	8.957102042	9.820178962	9.921840937	9.296916207	9.385862401
C6_04520W_A	13.53539689	13.52294927	14.01872179	13.06052707	13.74682919	13.84382293	13.14274528	13.00316651
C6_04530C_A	9.601770788	10.73470962	11.58730873	10.87344411	11.29920802	11.44656641	10.90011206	10.71596199
C6_04540C_A	11.02513956	10.95419631	11.45069577	11.53527538	11.88302507	11.98797452	12.47370575	12.31514956
C6_04550C_A	10.92332749	9.816983623	10.14210706	10.53430288	12.03789009	12.1411492	11.76859788	11.51471405
C6_04560W_A	12.37313704	12.46224663	12.57978733	12.32446186	12.27466934	12.37095979	12.78810655	12.28569119
C6_04570W_A	11.98085361	11.03686045	11.34096276	11.17305246	12.3376219	12.42626475	13.06018928	12.70865284
C6_04580W_A	10.49585503	10.18611424	10.18735207	9.87036472	10.29347165	10.36850646	11.64520808	11.36796071
C6_04590C_A	8.820178962	8.189824559	8.888743249	8.906890596	9.977279923	10.10852446	10.32642949	9.995767151
C6_04600W_A	9.139551352	8.45532722	9.147204925	9.364134655	11.06002035	11.15291858	11.22701419	10.94544384
C6_04610C_A	9.074141463	9.971543554	10.09407769	8.768184325	7.451211112	7.714245518	7.033423002	7.366322214
C6_04620C_A	1.584962501	2.807354922	1	1.584962501	3.584962501	4.169925001	2	2.584962501
C6_04650W_A	11.88722062	11.23182118	11.49285462	11.10787091	11.21674586	11.28886607	12.0950673	11.91699905
C7_00010C_A	10.60084211	10.78135971	10.92851838	11.01889562	10.21431912	10.30378075	10.47370575	10.09539702
C7_00020C_A	12.58848041	12.08314687	12.38694025	12.35314683	13.17461365	13.30049556	13.46964182	13.04217235
C7_00030W_A	10.6329952	9.992938336	10.37503943	10.79116289	11.36522885	11.49884921	11.36850646	10.91811785
C7_00040C_A	8.581200582	8.888743249	8.845490051	8.921840937	7.882643049	8.199672345	9.818582177	9.271463028
C7_00050C_A	11.05731488	11.11829223	11.82296909	11.93405939	12.48633225	12.6105635	12.34346334	12.027906
C7_00060C_A	9.677719642	9.82336724	9.09011242	9.370687407	9.923327485	9.936637939	8.22881869	8.071462363
C7_00070C_A	11.92851838	11.9690267	11.94104761	11.8004955	11.32867493	11.59665567	12.18549492	11.71123677
C7_00080C_A	8.17990909	9.079484784	10.11374217	11.09077405	10.83683936	11.11569395	10.97656412	10.79766153
C7_00090C_A	10.24198315	10.10459875	9.233619677	9.601770788	9.77148947	9.828136484	9.328674927	9.082149041
C7_00100W_A	9.52160044	8.661778098	8.826548487	9.095397023	9.828136484	9.936637939	9.829722735	9.505811554
C7_00110W_A	6.409390936	5.426264755	6.62935662	7.087462841	9.392317423	9.503825738	8.294620749	8.038918989
C7_00120W_A	10.15734694	9.842350343	9.17990909	8.939579214	10.10066234	10.30606169	10.40194612	9.903881846
C7_00130W_A	8.897845456	8.781359714	9.131856961	9.477758266	10.52845411	10.65910396	10.4429435	10.10066234
C7_00140C_A	10.50878516	10.33985	10.46454575	10.13185696	10.98726401	11.15038197	11.509775	11.17617315
C7_00150W_A	12.05494342	11.90801726	11.99152185	11.65015421	12.21401549	12.28453495	13.14290479	12.73999151
C7_00160C_A	9.911391988	10.27612441	10	8.651051691	9.63481105	9.797661526	9.541096615	9.344295908
C7_00170W_A	9.93516505	8.994353437	8.098032083	7.741466986	9.717676423	9.746514321	10.28540222	10.1711768
C7_00180W_A	3.584962501	3.807354922	4.247927513	6.584962501	8.64385619	9.055282436	9.509775004	9.588714636
C7_00190W_A	11.23541594	11.26209485	10.49285462	8.731319031	9.30833903	9.375039431	9.319672121	9.335390355
C7_00200W_A	9.231221181	9.569855608	10.47573343	9.523561956	9.693486957	9.906890596	9.912889336	9.403012024
C7_00210C_A	9.513727596	9.495855027	10.55458885	10.53624722	11.44914865	11.52649924	11.22520744	11.09011242
C7_00220W_A	8.154818109	8.22881869	9.008428622	8.784634846	9.874981348	9.942514505	9.68474862	9.409390936
C7_00230W_A	10.00702727	9.868822555	8.885696373	8.049848549	9.164906927	9.108524457	11.06204614	10.61562964
C7_00240W_A	9.614709844	9.573647187	9.116343961	7.882643049	9.269126679	9.285402219	10.04848687	9.461479447
C7_00250C_A	11.13635034	11.36029843	11.14210706	10.30378075	11.32755264	11.41045135	11.28193003	10.9432474
C7_00260C_A	10.32642949	9.182394353	9.554588852	9.17990909	10.37612539	10.37068741	11.05596023	10.98299357
C7_00270W_A	10.86805085	10.33985	11.47065887	9.46760555	10.12412131	10.13314221	10.56319627	10.11374217
C7_00280W_A	1	1.584962501	2	2.321928095	5.426264755	5.087462841	2	3.169925001
C7_00290C_A	6.62935662	5.832890014	5.426264755	6.285402219	8.144658243	8.17990909	7.011227255	6.87036472
C7_00300W_A	10.54882191	10.14974712	9.605479518	8.971543554	10.12282799	10.2179577	10.45224124	10.27961058
C7_00310C_A	9.8008999	10.6926155	8.810571635	9.805743872	10.14847658	10.11634396	10.57837269	10.19229281
C7_00320C_A	11.11699368	11.28655776	11.51175265	11.33147682	11.88493365	12.00070427	12.02444712	11.87996608
C7_00330C_A	6.714245518	8.611024797	10.11504365	9.451211112	10.3858624	10.45532722	9.611024797	9.48984796
C7_00340C_A	12.83190099	12.05018877	10.74399286	9.912889336	10.98513037	11.1176431	11.08148344	11.11699368
C7_00350C_A	12.43201985	12.19044202	17.63973638	18.64631611	16.23825545	16.30686273	18.46340862	18.08102045
C7_00360W_A	10.53527538	11.38963134	12.6359448	13.53174696	11.9822806	12.0101784	12.91718558	12.63866217
C7_00370W_A	8.124121312	8.54303182	9.411510988	9.891783703	10.25856603	10.27262978	10.23601419	10.15355203
C7_00380W_A	10.08613623	10.03066714	11.19229281	11.70433597	11.74609438	11.73935871	11.69217958	11.65597786
C7_00390W_A	12.78667803	12.74399286	12.43097517	12.2227949	13.47750532	13.53332973	12.9918761	12.82276997
C7_00400W_A	10.9248125	10.63481105	10.15228484	10.03204573	11.11958962	11.22219114	12.0764816	11.73259144
C7_00410C_A	9.28077077	9.894817763	10.33315535	10.3553511	10.81378119	10.94251451	10.97727992	11.0721326
C7_00420C_A	8.854868383	8.14974712	7.948367232	7.882643049	8.447083226	8.46760555	9.415741768	9.025139562
C7_00430W_A	7.303780748	6.741466986	5.321928095	5.129283017	7.900866808	8.06608919	6.426264755	6.285402219
C7_00440C_A	12.91176647	12.71681946	12.58918297	12.28019079	10.95492329	11.02167404	11.3089078	11.13378441
C7_00450C_A	9.071462363	8.957102042	8.839203788	8.851749041	9.337621902	9.390168956	10.23601419	10.16490693
C7_00460W_A	7.076815597	6.820178962	7.055282436	7.257387843	8.682994584	8.665335917	7.741466986	7.721099189
C7_00470C_A	9.126704473	9.759888183	10.88417052	10.66533592	10.93884446	10.99152185	10.81778312	10.62205182
C7_00480W_A	1.584962501	2.321928095	2	2.807354922	4.321928095	4.857980995	1.584962501	2
C7_00490C_A	8.584962501	8.810571635	9.523561956	8.45532722	9.247927513	9.303780748	9.445014846	9.278449458
C7_00500W_A	0	0	0	0	0	0	0	0
C7_00510W_A	6.87036472	7.491853096	6.894817763	6.189824559	8.614709844	8.475733431	8.73809226	8.339850003
C7_00520W_A	12.47116713	12.52086418	12.53405966	12.38667086	12.36166968	12.40965611	12.16270602	12.0891194
C7_00530C_A	7.562242424	8.447083226	9.560332834	10.04439412	10.53040634	10.5028318	10.90086681	10.70908381
C7_00540W_A	0	0	0	0	2	2.807354922	0	0
C7_00550C_A	11.90501086	12.12992693	12.39097501	11.79116289	12.92277021	13.01052811	12.10852446	12.15260174
C7_00560C_A	7.982993575	8.672425342	9.430452552	8.751544059	9.826548487	9.850186838	9.638435914	9.517669388
C7_00570W_A	11.43097517	11.71681946	12.43332463	11.08547246	11.28828934	11.37883671	10.3858624	10.44708323
C7_00580C_A	9.087462841	8.426264755	9.055282436	9.074141463	9.938109326	9.982993575	9.791162889	9.588714636
C7_00590W_A	9.686500527	8.962896005	9.055282436	8.696967526	9.424166289	9.541096615	9.328674927	9.350939182
C7_00600C_A	9.980139578	9.807354922	9.865733271	9.802516365	10.73809226	10.74567432	10.74735383	10.68650053
C7_00610C_A	10.29232163	9.786269628	10.11504365	9.533329732	9.981567282	10.04712391	10.86263736	10.76818432
C7_00620W_A	13.20945337	13.42088131	13.27204652	12.81338039	12.45558409	12.49285462	12.20487677	12.06676193
C7_00630C_A	7.832890014	7.936637939	6.022367813	6.321928095	7.303780748	7.426264755	6.686500527	6.845490051
C7_00640C_A	2	1	1.584962501	2.321928095	3.807354922	3.807354922	2.321928095	2.321928095
C7_00650W_A	0	0	1	0	2	2.584962501	0	0
C7_00660W_A	9.310612782	9.789533645	8.055282436	9.192292814	11.18487534	11.27321281	11.35149141	10.89860139
C7_00670C_A	10.34096276	10.46658634	10.59712143	10.68825031	11.31344994	11.3089078	11.85564717	11.98726401
C7_00680W_A	7.409390936	7.366322214	7.562242424	7.14974712	8.930737338	8.74819285	9.292321633	9.531381461
C7_00690W_A	8.897845456	10.09407769	10.46147945	9.285402219	10.04848687	10.04302728	8.46760555	9.126704473
C7_00700W_A	11.52061868	11.74062404	11.71553306	10.64745843	11.03617361	11.03548645	10.96434087	10.94909716
C7_00710W_A	13.65026643	13.8045344	13.2313712	12.37150441	10.34540525	10.31061278	10.96578428	10.27844946
C7_00720W_A	10.67595703	11.01192607	10.78381676	9.733015322	11.10000522	11.06676193	11.25679839	11.40087944
C7_00730W_A	11.55170826	11.90162116	12.91606605	11.9432474	11.96072599	11.9436137	13.30020954	13.02669633
C7_00740W_A	10.66088727	10.37721053	10.24198315	10.70563239	11.51076417	11.59525748	11.84156435	11.8317031
C7_00750W_A	11.76818432	11.5849625	11.29347165	10.67771964	10.73301532	10.67154107	10.89330153	10.73131903
C7_00760C_A	5.491853096	3.906890596	4.247927513	3.700439718	5.392317423	5.087462841	4.247927513	5.129283017
C7_00770W_A	7.139551352	8.95419631	10.42206477	10.65642486	12.57127862	12.57860856	10.91363743	11.12734954
C7_00780W_A	9.100662339	9.398743692	10.79360331	11.00140819	11.28366717	11.0768156	10.08613623	10.40832974
C7_00790W_A	9.68474862	9.497851837	9.385862401	9.525520809	10.41890673	10.48381578	10.9893945	11.16176174
C7_00800C_A	8.233619677	7.839203788	9.118941073	9.245552706	10.48179943	10.4655664	9.917372079	9.77148947
C7_00810W_A	9.529430554	9.756556323	10.02097994	10.05934446	10.49385545	10.4314976	10.61930296	10.63390341
C7_00820W_A	9.997179481	10.22037833	10.7968508	10.74230944	11.43827206	11.35700209	11.85018684	11.97262086
C7_00830C_A	10.75070699	10.80413102	10.82495874	11.38046107	11.71295682	11.86689253	11.50481899	11.46505617
C7_00840C_A	8.344295908	8.174925683	8.082149041	7.988684687	8.804131021	8.826548487	8.357552005	8.764871591
C7_00850W_A	7.900866808	7.375039431	7.247927513	6.50779464	9.493855449	9.422064766	9.353146825	9.821773982
C7_00860W_A	12.15766273	11.91251514	11.43931146	11.08679969	11.25561875	11.39339046	12.20457114	11.82376528
C7_00870W_A	2.807354922	3.584962501	3.807354922	4.807354922	7.189824559	7.055282436	10.76321237	10.63934071
C7_00880C_A	10.02236781	9.118941073	8.055282436	8.632995197	9.50779464	9.390168956	8.447083226	8.348728154
C7_00890C_A	10.90914305	11.27029533	11.57459353	11.07146236	10.85330956	10.88950396	11.70173964	11.53770375
C7_00900W_A	1.584962501	1.584962501	1	2.807354922	3.906890596	3.584962501	2.584962501	1.584962501
C7_00910C_A	10.18487534	10.04439412	10.27029533	9.941047606	10.23122118	10.08613623	10.22158712	10.61378946
C7_00920C_A	9.328674927	9.011227255	9.627533884	9.759888183	10.55842071	10.37937837	9.763212367	10.4314976
C7_00930W_A	14.29232163	12.70108982	11.99293834	12.96650545	11.85681455	11.88988417	14.509775	14.49947221
C7_00940W_A	11.23959853	11.12282799	11.28077077	11.13249973	11.3885555	11.43201985	11.71553306	11.58730873
C7_00950W_A	9.672425342	10.86650621	10.60825482	9.527477006	9.902375114	9.897845456	8.005624549	8.463524373
C7_00960W_A	15.20143477	15.46151142	14.81603364	13.98049664	11.09011242	11.16616308	12.8864587	12.50109077
C7_00970C_A	7.54689446	9.216745858	9.172427509	8.897845456	6.169925001	6.06608919	8.139551352	7.339850003
C7_00980W_A	9.955649908	10.1959873	10.28193003	10.17866485	10.09275714	10.12153352	10.49385545	10.39016896
C7_00990W_A	15.54055187	15.71045669	15.10689005	14.56492352	11.62479546	11.69087101	13.2038068	12.68255574
C7_01000C_A	0	0	0	0	0	0	0	0
C7_01010W_A	3.459431619	4	6.14974712	6.882643049	8.016808288	7.988684687	4.321928095	4.392317423
C7_01020C_A	8.810571635	10.17741954	10.56319627	9.978710459	10.27029533	10.30149619	9.952741247	9.769837844
C7_01030C_A	10.54689446	11.29404631	11.43567026	9.843921051	10.85720347	10.87728413	9.776433032	9.948367232
C7_01040C_A	9.47370575	9.447083226	10.36522885	10.45429929	11.98726401	12.02583167	11.15228484	11.15481811
C7_01050W_A	6.569855608	6.442943496	6.523561956	5.727920455	7.707359132	7.539158811	5.977279923	5.906890596
C7_01060W_A	1	0	1.584962501	1.584962501	3	3.169925001	1.584962501	0
C7_01070C_A	11.06002035	10.28655776	9.430452552	10.49685378	11.17180229	11.32586758	11.29059489	11.12992693
C7_01100C_A	6.599912842	7.330916878	8.011227255	8.189824559	7.73470962	7.900866808	8.247927513	8.459431619
C7_01130C_A	0	0	0	1.584962501	2.584962501	3.459431619	1	0
C7_01150W_A	9.900866808	9.182394353	8.864186145	9.084808388	12.28800089	12.31628153	9.636624621	9.810571635
C7_01160C_A	10.56890615	10.74230944	10.2227949	9.930737338	9.856425529	9.829722735	10.23481743	10.14720492
C7_01170C_A	6.108524457	7.011227255	9.154818109	6.523561956	7.754887502	7.882643049	7.098032083	7.108524457
C7_01180W_A	9.28771238	9.209453366	9.407267764	9.027905997	10.37503943	10.38909352	9.71596199	9.960001932
C7_01190W_A	9.529430554	9.306061689	9.342074668	8.396604781	9.290018847	9.317412614	10.06339508	9.909893084
C7_01200C_A	9.686500527	10.15228484	10.11634396	8.487840034	10.27961058	10.23601419	8.918863237	9.14974712
C7_01210C_A	8.299208018	9.328674927	10.45018025	9.786269628	10.203348	10.35645197	10.12928302	9.84862294
C7_01220W_A	10.45840661	10.62296694	11.04302728	10.54689446	10.88111396	11.01052811	10.93147623	10.81297947
C7_01230C_A	11.44759986	10.54206454	10.86727874	10.79441587	11.97369737	12.06305796	13.1049263	12.92184094
C7_01250W_A	15.52759918	15.91267887	15.29365126	13.65485975	12.75530489	12.88321604	12.02444712	11.46199095
C7_01260W_A	2	2	3.321928095	3.584962501	6.108524457	6.209453366	0	2
C7_01270C_A	8.562242424	9.346513733	10.56985561	10.36632221	10.88034881	10.94690627	10.47167521	10.36084708
C7_01280C_A	9.199672345	8.854868383	8.912889336	8.754887502	10.2911707	10.20945337	9.903881846	9.918863237
C7_01290W_A	8.710806434	8.252665432	8.434628228	8.13442632	9.609178738	9.419960178	9.442943496	9.700439718
C7_01300C_A	9.283088353	9.082149041	9.092757141	8.882643049	9.876516947	9.812177306	10.56700537	10.45224124
C7_01310C_A	0	0	0	1	2.321928095	2.321928095	0	1.584962501
C7_01320W_A	10.40514146	10.5137276	11.00492268	10.64205169	11.36249181	11.33706434	12.16741815	12.02444712
C7_01330C_A	8.581200582	9.011227255	9.776433032	10.00281502	11.05663772	11.04439412	10.49285462	10.66444728
C7_01340W_A	10.2911707	10.26561505	10.62113611	10.40514146	11.13314221	11.08812569	11.23541594	11.3140167
C7_01350C_A	8.592457037	8.994353437	9.245552706	9.240791332	10.30947635	10.28308835	10.09407769	10.07012094
C7_01360C_A	5.930737338	6.375039431	7.900866808	7.6794801	9.118941073	8.915879379	8.539158811	8.930737338
C7_01370W_A	5.491853096	6.768184325	8.459431619	8.383704292	9.656424863	9.451211112	8.554588852	9.187352073
C7_01380W_A	3	2	2.321928095	2	4.459431619	4	1.584962501	3.169925001
C7_01390W_A	4.321928095	4.64385619	5.614709844	5.129283017	6.375039431	6.129283017	5.672425342	6.392317423
C7_01400C_A	8.965784285	9.100662339	9.592457037	9.483815777	9.796039609	9.900866808	10.16364968	10.26912668
C7_01410C_A	8.447083226	8.451211112	9.022367813	8.686500527	8.28077077	8.335390355	9.56414949	9.303780748
C7_01420W_A	8.820178962	9.503825738	10.25148241	9.971543554	10.32867493	10.18487534	10.05256805	10.33873638
C7_01430C_A	4.857980995	7.033423002	10.80654962	10.44397954	10.54399845	10.57459353	10.53138146	10.66266838
C7_01440W_A	7.64385619	8.503825738	8.816983623	8.751544059	9.68474862	9.575539247	9.118941073	9.513727596
C7_01450C_A	12.32923574	13.20808191	13.73576755	13.42298456	12.81718354	12.82992089	12.26737193	12.03032228
C7_01460C_A	7.247927513	8.294620749	9.357552005	9.11113567	10.08347933	10.05120894	10.64835758	10.81698362
C7_01470C_A	12.09011242	12.04575966	12.46173522	12.45198378	12.66200072	12.65284497	12.70865284	12.88340699
C7_01480W_A	9.917372079	9.941047606	10.26561505	10.72621816	11.40886044	11.38424412	10.66977089	10.74567432
C7_01490W_A	10.01959073	9.980139578	10.93590168	10.48784003	9.491853096	9.663558104	9.636624621	9.533329732
C7_01500W_A	7.965784285	7.607330314	7.988684687	7.665335917	8.675957033	8.640244936	9.113742166	9.721099189
C7_01510W_A	9.511752654	9.525520809	9.299208018	9.837627933	9.002815016	9.01402047	10.08613623	9.245552706
C7_01520W_A	9.273795599	10.62388149	10.17242751	9.656424863	10.45429929	10.61654884	10.78626963	10.50183718
C7_01530W_A	0	1.584962501	0	2	1.584962501	2.584962501	0	0
C7_01540W_A	5.554588852	3.321928095	3.906890596	4.087462841	4.247927513	4	2.584962501	2.584962501
C7_01550W_A	9.761551232	10.71681946	11.6188443	12.29375901	12.79583674	12.81277897	12.87229011	12.8847429
C7_01560C_A	9.28077077	9.463524373	5.087462841	5.906890596	7.64385619	7.46760555	6.247927513	6.189824559
C7_01570C_A	8.379378367	8.647458426	7.787902559	7.54689446	8.54689446	8.661778098	7.832890014	8
C7_01580W_A	9.640244936	10.35093918	11.26033152	11.58308277	11.60316268	11.65731845	11.83959748	11.83880999
C7_01590C_A	9.357552005	9.525520809	9.689997971	9.438791853	10.31628153	10.31174832	9.527477006	9.82336724
C7_01600W_A	10.37177664	11.63979289	11.54158066	11.16113188	10.86031105	10.90388185	9.339850003	9.661778098
C7_01610W_A	9.87036472	9.933690655	9.252665432	8.344295908	8.62935662	8.829722735	8.554588852	8.804131021
C7_01620C_A	8.379378367	8.252665432	8.727920455	9.01402047	10.08214904	10.21431912	10.29232163	10.25738784
C7_01630W_A	9.930737338	9.310612782	9.47370575	9.779719355	9.396604781	9.390168956	10.09671515	9.649256178
C7_01640W_A	14.1311335	13.90585705	13.74745873	13.76373108	13.42455998	13.57577558	14.92620332	14.32944599
C7_01650W_A	14.28662995	12.76735685	13.38599718	12.32249154	11.87881728	11.90312868	12.31995431	12.2137118
C7_01660C_A	9.647458426	10.65284497	11.65776504	11.44346161	11.16553514	11.25915477	11.25502857	11.28077077
C7_01670W_A	8.326429487	7.417852515	8.495855027	8.77478706	9.169925001	9.330916878	8.804131021	8.632995197
C7_01680C_A	6.129283017	6.321928095	8.566054038	8.592457037	8.554588852	8.599912842	8.658211483	8.383704292
C7_01690W_A	6.727920455	6.569855608	6.882643049	6.845490051	8.813781191	8.654636029	6.584962501	6.459431619
C7_01700W_A	9.296916207	8.829722735	7.761551232	9.100662339	10.46862404	10.35093918	9.721099189	10.20945337
C7_01710W_A	11.97154355	11.5849625	11.21613956	10.89860139	12.03101191	11.97548976	12.30606169	12.3459596
C7_01720W_A	10.40194612	9.741466986	10.15734694	9.766528909	10.5574637	10.49085088	11.05188866	11.0313566
